Word	Val_N	Val_M	Val_SD	Ar_N	Ar_M	Ar_SD	Con_N	Con_M	Con_SD	length	Cluster	Freq	Avrg_Cosine
Zange	22	4.00	1.66	29	3.21	2.91	12	7.75	3.89	5	3	24060	0.04744171885331348
Aufstand	32	4.75	2.40	32	6.84	2.94	18	5.61	2.57	8	2	87331	0.1193073778541996
Pelz	27	3.63	2.34	28	3.61	3.12	27	8.37	2.39	4	3	22550	0.06811090800836085
Printe	16	6.06	1.65	18	1.44	1.85	14	7.36	3.03	6	3	2067	0.031052610794024348
Besprechung	24	5.33	1.90	21	4.10	2.76	17	6.00	2.76	11	1	72061	0.10509869948346223
Mandel	27	6.74	2.12	22	2.05	2.42	23	9.43	1.41	6	3	29674	0.08863991073389306
Ausrottung	40	1.73	2.68	31	6.13	3.70	22	5.91	2.89	10	2	12393	0.17735148421849808
Detail	21	6.19	2.29	17	3.35	2.06	19	2.74	3.00	6	1	860654	0.12392688714746473
Tradition	42	5.86	1.75	21	3.10	3.05	16	5.63	3.22	9	1	528239	0.07016058435223138
Rundweg	29	6.00	1.69	28	1.57	2.03	23	7.70	2.36	7	3	12842	0.036877453720215725
Gelegenheit	29	6.45	2.08	25	4.28	2.49	23	3.26	3.26	11	1	714541	0.07254712100957932
Bleistift	25	6.36	1.80	26	1.50	2.47	26	8.73	3.24	9	3	35461	0.0672477371422627
Vegetation	32	6.09	2.72	20	2.90	2.67	22	6.95	2.92	10	3	45597	0.08024115302114485
Sauerstoff	29	7.90	1.63	20	4.00	3.21	17	5.71	3.70	10	4	104429	0.14614144088002967
Zeugnis	27	5.19	1.73	24	5.46	2.15	22	7.82	2.08	7	4	197291	0.08506503343194399
Instabilität	27	2.96	2.85	31	4.97	2.94	14	4.14	2.66	12	2	18402	0.11330018496777047
Inhalt	17	5.47	2.18	29	3.86	2.68	12	5.00	3.36	6	1	1384138	0.1411100774643592
Graphik	24	5.67	2.14	21	2.52	2.77	21	7.14	2.26	7	3	21227	0.10891041890218357
Heer	27	3.11	2.24	19	4.32	2.79	18	8.22	1.48	4	2	90434	0.10730429139169255
Einigung	27	7.07	2.22	26	3.85	2.63	30	4.77	2.87	8	4	85240	0.09240938541571607
Bekenntnis	23	4.91	2.31	32	5.06	2.84	19	3.89	2.64	10	1	82894	0.1400116637967481
Verwunderung	24	6.17	1.79	23	4.39	2.41	22	4.14	2.49	12	1	24748	0.05449268734175239
Zuwachs	27	6.89	2.68	21	4.19	3.08	24	4.88	2.46	7	4	83534	0.0726858586248636
Anführer	24	4.33	2.14	30	5.80	2.63	15	7.33	2.61	8	2	59056	0.09548771965184877
Landkarte	18	5.89	1.81	21	1.95	2.06	19	8.79	2.15	9	3	50987	0.1616257399940065
Göttin	28	6.86	3.00	22	3.77	2.83	21	6.48	3.03	6	4	60177	0.2556873962097467
Freiheit	28	8.43	2.56	22	6.45	2.67	22	5.32	3.21	8	4	690263	0.1293928103179631
Direktor	26	4.58	2.04	35	3.29	2.28	16	6.81	2.66	8	3	181977	0.06134571162844232
Neurose	33	2.24	1.94	17	5.53	3.30	33	5.00	2.37	7	2	9559	0.13642617668231263
Verbesserung	29	7.07	2.94	21	4.19	2.36	24	4.96	3.54	12	4	517235	0.10811590144291003
Kleidung	21	7.00	2.05	20	3.30	2.30	17	7.18	3.41	8	3	279416	0.07815172014521408
Arzneimittel	15	6.33	2.50	21	4.62	2.58	30	7.90	2.19	12	4	114508	0.13013002215023362
Verfahren	20	3.80	1.82	20	2.80	2.61	20	4.35	3.00	9	1	885974	0.09856992287665847
Matrose	23	5.87	1.77	21	1.71	1.93	22	9.45	1.01	7	3	18225	0.07535001624436638
Fröhlichkeit	34	8.44	2.39	27	5.48	3.06	16	5.25	3.07	12	4	15522	0.14237121858047974
Rücktritt	32	3.47	1.65	16	4.63	3.14	30	4.97	3.02	9	2	94383	0.05206349631983854
Dialog	27	6.11	2.26	32	4.06	2.38	30	5.80	2.48	6	4	377650	0.13087452993604975
Tat	25	5.80	2.22	22	5.55	2.50	23	5.57	3.19	3	4	647618	0.033228207380937395
Explosion	32	2.78	2.30	24	7.04	2.63	23	8.78	1.93	9	2	84173	0.07867914589368301
Gala	26	5.23	2.05	27	3.89	2.69	31	5.74	2.82	4	1	7249	0.10340301423419912
Umbau	23	4.61	2.55	27	2.56	2.22	20	6.45	2.42	5	1	226013	0.08186909699792967
Mobilität	28	7.82	1.47	24	4.08	2.83	24	5.63	2.99	9	4	123016	0.10207852371063715
Alge	24	4.46	2.17	29	1.66	1.84	22	8.73	1.93	4	3	51705	0.06893510366598266
Kriterium	37	5.00	1.97	24	3.38	2.16	16	2.50	3.06	9	1	381041	0.0827121029193218
Zuschlag	30	5.80	1.35	23	3.48	2.43	26	4.42	2.77	8	1	73039	0.06670603379151234
Mobilisierung	22	4.95	2.38	18	5.83	3.26	16	3.00	2.88	13	1	27959	0.11973109400253579
Glas	38	6.03	1.90	18	1.67	1.91	24	8.88	1.48	4	3	398199	0.12638906207800227
Glaube	23	6.04	2.42	25	4.04	2.82	28	2.50	2.59	6	1	683058	0.08941635252776507
Patrone	34	3.56	2.35	29	3.62	3.48	24	7.88	2.71	7	3	1	0.0
Austausch	26	6.54	1.86	24	3.00	2.70	28	4.61	2.87	9	1	339506	0.11639249743513565
Sadist	31	1.84	2.73	19	7.00	2.21	14	4.79	2.01	6	2	3998	0.11437443442446432
Beschaffung	33	4.88	1.78	30	2.77	2.33	22	3.86	2.82	11	1	66717	0.1312078521518352
Gefahr	26	1.73	1.71	31	7.52	2.01	27	5.37	3.08	6	2	979059	0.09456341293753731
Vorzeichen	17	4.59	1.18	25	2.36	1.85	17	5.65	3.06	10	1	37250	0.05489920183766496
Hut	31	5.81	1.66	19	0.84	1.12	27	9.07	2.00	3	3	184959	0.09735112048596528
Herzlichkeit	24	9.04	1.12	20	5.95	2.16	30	5.67	2.95	12	4	14795	0.08156637317308839
Entschärfung	23	5.30	2.48	27	5.07	2.95	11	4.18	2.96	12	1	4960	0.06327973184085162
Kleinkind	21	6.19	2.91	27	3.41	2.83	29	8.45	1.78	9	3	92775	0.039582471141266895
Diamant	24	7.08	1.74	30	4.97	2.81	18	9.56	0.70	7	3	50439	0.05062919976814296
Haltung	22	6.27	1.45	22	2.14	1.91	16	5.44	2.58	7	1	379554	0.08168785447381936
Feuer	28	4.96	2.60	39	6.67	2.50	13	9.77	0.60	5	2	423516	0.13796006767589844
Training	28	6.54	1.91	28	5.14	2.53	16	6.44	2.63	8	4	502007	0.04726416557669916
Gurt	26	5.27	2.03	17	3.06	2.33	27	8.26	2.44	4	3	33502	0.08390085527297529
Thema	22	5.73	1.70	27	2.96	2.50	31	3.48	2.71	5	1	4908389	0.042635179702563336
Zuverlässigkeit	23	7.91	1.88	19	5.05	2.30	26	4.81	2.65	15	4	82849	0.058640471362091245
Anspruch	27	5.74	2.16	27	4.37	2.56	23	4.26	3.12	8	1	1182306	0.13186095625723232
Freundin	25	8.56	1.66	25	6.68	2.01	28	7.89	2.30	8	4	664161	0.11292389815432557
Mühle	33	5.94	1.64	25	1.84	2.15	18	9.00	1.64	5	3	120016	0.08214920702062076
Submission	17	4.00	2.12	16	2.81	2.40	9	4.56	2.24	10	1	3893	0.05390579443274354
Manöver	24	4.25	1.73	26	6.23	2.32	22	5.23	2.69	7	2	39095	0.07267178748364675
Leiter	21	6.24	1.67	22	3.00	2.39	14	8.07	3.43	6	3	464758	0.061374114291664554
Reich	25	6.20	2.38	24	4.71	2.39	29	4.90	2.57	5	4	423726	0.1795080742693778
Galerie	24	5.33	2.28	33	2.82	2.83	19	7.63	1.21	7	3	169135	0.11359763402700133
Instanz	28	3.82	1.85	15	2.87	2.97	23	2.87	2.82	7	1	131001	0.04883840535730993
Besitz	34	6.12	1.97	28	4.64	2.67	26	4.50	2.57	6	4	281543	0.11360240888230515
Veranlassung	35	4.46	1.77	24	3.04	2.27	31	3.61	3.04	12	1	30244	0.1069595371798126
Flexibilität	30	6.30	2.28	24	4.25	2.35	16	6.25	2.72	12	4	135930	0.09101913099732385
Produktivität	24	5.96	2.29	20	3.95	2.74	20	4.20	2.19	13	1	58115	0.09956827999015345
Sicht	24	6.71	1.49	26	3.65	2.87	19	4.84	2.63	5	1	979535	0.01945180044572073
Einfluss	24	5.38	1.95	26	4.85	1.95	24	4.33	2.39	8	1	758365	0.11151456294595802
Horror	22	2.36	2.26	29	8.45	1.84	24	5.50	2.87	6	2	36935	0.11290729881192064
Veränderung	36	5.44	2.12	26	5.62	3.28	20	4.15	3.22	11	4	810121	0.1117532850835776
Umsatz	28	6.29	1.98	26	4.42	2.80	20	5.00	3.15	6	4	283239	0.08626174045838222
Gewehr	27	2.41	2.36	21	5.62	3.04	27	9.11	2.03	6	2	55257	0.11398039589626345
Last	25	2.68	1.65	22	4.45	3.39	25	5.52	2.60	4	2	271554	0.04945039637242957
Einschätzung	26	5.31	1.74	26	3.46	2.18	23	3.96	3.47	12	1	247325	0.0709908750808955
Krankheit	33	2.39	1.98	30	5.43	2.65	28	7.11	2.53	9	2	745390	0.12327236492300406
Schlüssel	31	6.10	1.56	30	2.77	2.88	17	9.29	1.61	9	3	280931	0.056288221033774344
Kreis	23	6.22	2.00	16	1.56	1.93	21	9.29	1.74	5	3	986783	0.0804335687230445
Fahrschule	30	5.00	1.62	35	4.00	3.23	21	8.24	2.72	10	3	24211	0.11058603301433752
Kabel	32	4.88	1.74	27	2.26	3.05	25	8.88	1.36	5	3	368131	0.07592270939721754
Tante	24	6.58	1.93	26	2.85	2.77	19	8.05	2.22	5	3	109109	0.030934180777535004
Teufel	31	2.23	2.28	25	4.92	2.93	16	6.75	3.61	6	2	200887	0.09225574956243998
Tasse	27	6.11	2.21	31	0.94	1.41	20	9.25	2.24	5	3	114922	0.04417856862214062
Säule	22	6.32	1.73	36	1.78	2.29	36	8.17	2.65	5	3	138381	0.06607311179492853
Energie	34	7.59	2.05	29	6.90	2.38	19	4.21	3.34	7	4	1192014	0.13153783398343763
Erlösung	32	7.03	2.29	20	4.80	2.75	24	3.58	2.87	8	4	59745	0.1458441987084188
Selbstbestimmung	21	8.00	2.10	21	5.62	3.12	17	4.94	3.40	16	4	60198	0.10581167173814206
Kunst	24	6.96	2.39	33	3.88	2.29	24	5.75	2.88	5	4	938347	0.15217360372894795
Argument	29	5.76	2.03	25	3.64	2.51	13	3.46	2.33	8	1	499315	0.09796323220714448
Perle	32	7.59	2.31	21	2.19	2.09	18	9.33	1.08	5	3	35664	0.043517951446862095
Nickel	23	5.00	2.34	24	1.21	1.53	23	7.09	3.30	6	3	14930	0.04279530342884805
Festival	33	6.42	2.77	12	4.67	2.57	22	5.59	3.20	8	4	273027	0.08844435380455724
Apfel	30	7.03	1.96	36	3.03	2.87	16	9.69	0.79	5	3	170643	0.03404486821352834
Mathematik	29	4.76	2.76	29	3.97	3.01	25	6.64	3.08	10	1	176137	0.04585107575084464
Anregung	21	6.24	2.86	32	4.63	2.60	20	4.45	2.70	8	4	332458	0.09742378005467689
Anker	23	6.22	1.35	18	2.33	2.54	23	8.87	1.87	5	3	48016	0.12416872513401983
Marke	28	5.54	1.79	24	1.63	1.81	26	5.69	3.10	5	1	551361	0.08848058512570776
Emanzipation	22	6.59	2.11	23	5.39	2.48	21	4.00	3.29	12	4	34345	0.06420155598327484
Schwächling	16	2.50	1.97	30	3.97	2.97	24	5.29	3.04	11	2	4057	0.023585155399515036
Meister	28	6.79	1.95	20	3.65	2.81	35	5.49	2.82	7	4	387421	0.10565880815855117
Symptom	23	3.91	1.95	19	3.89	2.40	20	5.65	3.18	7	1	278040	0.08629532882764762
Erdgeschoss	31	4.45	2.31	34	0.97	1.34	25	7.92	3.28	11	3	82174	0.11400064968351822
Auktion	17	5.53	1.23	24	5.21	2.48	13	7.31	2.75	7	4	64151	0.10541436124513114
Fußball	33	4.70	3.13	23	3.74	3.61	21	9.38	1.36	7	3	413298	0.07730610118784763
Klinik	23	3.57	2.54	27	5.33	2.76	25	8.20	2.16	6	2	360525	0.09918107801471487
Techniker	26	5.15	2.39	27	1.52	2.03	23	7.74	2.38	9	3	103637	0.03635293987672638
Balkon	17	7.47	1.46	22	3.18	3.03	23	9.91	0.29	6	3	171335	0.10250805988168896
Nagel	19	5.00	2.03	24	2.58	2.50	17	9.12	1.83	5	3	114798	0.06741627288635815
Beherrschung	18	3.94	2.65	23	5.17	2.69	21	6.00	2.47	12	2	28057	0.12453248029383829
Formation	30	5.17	1.60	30	2.57	2.34	15	4.67	2.74	9	1	68113	0.11433708215997744
Ecke	30	4.80	1.30	24	1.83	2.46	22	7.86	2.75	4	3	598822	0.0834554663862603
Zerrung	30	2.30	2.59	37	4.24	2.48	23	6.17	2.62	7	2	8205	0.058169497539287345
Dolch	27	2.74	1.68	30	6.33	2.14	16	9.00	2.16	5	2	25255	0.08155082940445911
Periode	18	4.00	2.06	20	2.85	2.68	24	6.13	2.64	7	1	82545	0.12559879412037775
Liebelei	24	6.00	2.55	23	6.22	2.73	22	3.77	2.56	8	4	2258	0.08433177506093217
Blüte	18	8.89	0.96	26	4.31	2.53	18	8.67	1.94	5	4	221687	0.10362014785307197
Wahl	23	6.04	1.99	24	4.75	3.12	16	4.81	3.15	4	4	1190854	0.02480251641591642
Ausbruch	22	4.05	2.42	23	6.30	3.08	13	6.62	2.33	8	2	97570	0.11046018280106688
Gönner	18	5.56	2.36	27	2.85	2.21	24	4.71	3.14	6	1	15511	0.0847217783770863
Auffassung	32	6.19	1.45	19	3.16	3.02	21	4.38	3.22	10	1	325978	0.0666153392992586
Sprache	28	7.50	1.93	13	3.46	3.38	16	5.75	3.61	7	4	1216483	0.08027616304173076
Regelung	28	4.71	1.88	29	2.62	2.43	17	3.65	2.32	8	1	587623	0.09478359652476585
Palette	25	5.44	1.76	15	0.80	1.01	14	7.36	2.71	7	3	103664	0.10390176445161271
Höhle	14	5.93	2.46	17	4.00	2.89	25	8.64	2.25	5	3	171291	0.09047302071054705
Winkel	28	4.54	1.99	28	1.14	2.27	25	7.96	2.75	6	3	159921	0.060855528771939234
Astronaut	27	5.81	1.64	25	3.32	2.53	21	9.67	1.11	9	3	24803	0.10464064732600453
Zucker	33	6.21	2.27	29	3.76	2.85	19	7.95	3.69	6	3	205518	0.07391231263891872
Erklärung	28	5.82	1.76	18	2.89	2.45	18	4.17	3.59	9	1	588051	0.07997821610066594
Gehalt	22	7.00	2.83	27	4.48	2.24	24	5.96	3.34	6	4	209159	0.032566849325507956
Kurzschluss	27	2.22	1.89	25	5.64	2.90	20	6.80	2.46	11	2	22359	0.108772097689008
Pfeife	25	4.60	2.43	33	2.36	2.23	21	8.57	1.99	6	3	28483	0.06883746255430814
Klee	21	7.10	1.95	20	3.35	2.50	12	9.50	0.67	4	3	8000	0.06387646798109149
Abhängigkeit	27	2.04	2.26	16	6.06	2.38	21	3.76	2.32	12	2	196776	0.12318426292409089
Anekdote	24	6.75	1.80	15	3.47	1.46	13	3.92	3.01	8	1	51200	0.1462641665036503
Bereich	37	4.97	1.79	32	1.44	1.93	21	5.33	2.85	7	1	3313649	0.13606634485468314
Nässe	29	2.76	1.64	27	4.96	2.62	18	7.33	3.07	5	2	26975	0.07377884511021765
Ruhm	38	6.34	2.60	29	5.00	2.43	16	4.44	3.03	4	4	75244	0.03811549813813428
Konsultation	29	4.28	2.07	32	3.59	3.23	27	4.85	2.93	12	1	17045	0.12168456173590542
Expansion	23	4.87	1.96	22	3.55	2.22	18	5.89	2.35	9	1	45574	0.12011171594131426
Hürde	20	3.55	1.43	21	4.05	2.46	20	6.15	3.27	5	2	116521	0.06091762383504534
Obacht	24	4.96	2.18	26	4.15	2.80	23	3.96	3.07	6	1	4627	0.09914434761167769
Buch	29	8.45	1.68	26	4.12	2.64	18	9.72	0.57	4	3	3217139	0.14416509278118284
Bereitschaft	31	6.84	1.83	25	4.76	2.17	19	4.58	2.97	12	4	165723	0.10198099132883214
Winter	27	5.93	2.51	28	4.18	2.86	24	8.38	2.36	6	3	701455	0.027783590730291116
Diplom	17	8.18	1.38	27	5.00	2.70	13	5.46	3.48	6	4	121284	0.10552455735626305
Rebellion	21	4.95	1.88	19	6.53	2.76	35	5.60	2.56	9	2	24029	0.16586734545998674
Floß	27	6.19	1.64	26	2.12	1.88	19	8.42	2.41	4	3	15288	0.1311768188180004
Anstrengung	18	4.28	1.78	22	6.73	2.07	15	5.27	1.94	11	2	178601	0.11794085256937864
Seil	27	5.11	2.24	19	1.63	2.59	23	9.30	1.15	4	3	99182	0.09950056790970337
Mithilfe	25	6.80	2.24	19	3.74	2.33	19	4.37	2.93	8	1	52867	0.10005674806590417
Wahrheit	22	7.82	2.11	22	6.18	2.84	22	5.32	2.50	8	4	664739	0.0993590314381561
Buchung	15	4.80	1.70	22	3.23	3.21	26	5.73	2.55	7	1	101363	0.10374105071520864
Matrix	24	5.25	1.89	17	4.18	2.94	22	3.05	3.24	6	1	44041	0.11589164252382886
Kellnerin	29	5.69	1.63	27	2.85	3.12	23	8.17	2.90	9	3	14351	0.05387499467153271
Hunger	27	3.33	2.40	21	7.00	2.47	27	6.04	3.50	6	2	191597	0.06141715269093635
Bauch	28	5.71	1.88	27	4.26	3.27	15	9.40	1.06	5	3	275067	0.0853684770718143
Partner	26	9.00	1.41	24	6.08	2.87	17	7.59	2.09	7	4	992976	0.07084633127659128
Kirsche	17	7.29	1.79	22	2.18	2.11	25	9.12	2.62	7	3	32874	0.06511551270640174
Vulkan	32	5.03	1.96	28	6.75	2.74	30	9.17	2.05	6	2	52647	0.05983728422761485
Schreck	34	3.53	2.19	29	7.07	2.58	30	5.33	2.58	7	2	39102	0.1060855418559539
Weltkarte	22	6.95	1.89	24	3.46	3.39	20	8.75	2.00	9	3	12373	0.06534471883207714
Schauspiel	36	6.08	2.27	17	4.65	2.09	20	7.10	2.05	10	4	71400	0.06984087028749483
Arbeit	26	5.35	2.24	36	4.75	2.87	16	6.31	2.44	6	4	3400846	0.14900343836636096
Pakt	23	4.74	2.16	22	4.64	2.68	27	5.22	2.72	4	1	32473	0.0697973038552617
Institut	23	5.39	2.17	23	3.04	2.48	21	6.33	2.65	8	1	611806	0.09406836882379967
Vermessenheit	26	3.38	1.68	32	4.19	2.84	19	3.74	2.47	13	1	1434	0.08313478695114927
Heim	13	7.92	2.33	19	3.74	3.45	21	6.57	3.31	4	4	143792	0.11220719944513505
Lauf	30	5.50	2.10	22	4.32	2.59	15	6.47	2.50	4	4	843499	0.10036954657464787
Motor	25	4.88	1.45	32	3.66	2.61	19	8.47	2.39	5	3	688589	0.08030970705277682
Honorar	26	6.12	2.12	28	4.68	2.91	25	7.00	2.29	7	4	52571	0.16777166975327082
Machenschaft	18	2.56	1.62	33	5.52	2.54	26	3.62	2.97	12	2	35286	0.11720888144333987
Wiege	30	6.30	2.23	19	2.47	2.80	27	8.81	2.04	5	3	33947	0.05533700574953526
Paradies	21	8.14	2.37	18	4.78	2.84	23	6.09	3.00	8	4	123386	0.13148364194445197
Gerede	32	3.59	2.61	32	4.22	2.61	18	4.33	2.22	6	1	29649	0.05530790971373047
Kunde	29	5.45	2.25	20	3.40	3.07	19	6.74	2.73	5	3	2158293	0.1149207500704624
Nest	18	6.67	2.93	27	2.11	2.24	31	9.00	1.63	4	3	91208	0.05983636374241
Holz	26	6.00	2.47	21	2.24	1.95	19	8.16	2.59	4	3	501488	0.10243917249904083
Einbruch	30	1.87	2.22	21	6.90	2.41	24	7.33	1.46	8	2	92238	0.03854180422301505
Hemd	32	5.59	1.62	21	1.43	2.06	23	7.87	3.42	4	3	91737	0.05957740394359336
Vertrag	30	4.90	2.26	26	3.58	2.28	27	8.26	1.97	7	3	840907	0.05583027001743321
Vereinfachung	30	7.03	1.97	29	1.83	2.00	25	3.12	2.85	13	1	36693	0.10675939797132326
Becher	19	5.63	1.50	27	1.11	2.22	19	8.32	2.96	6	3	58566	0.15347264255252088
Korn	20	6.45	1.93	27	1.85	1.97	17	6.71	3.51	4	3	80250	0.13312756683581853
Schriftsteller	33	7.58	1.98	22	3.36	2.44	20	7.40	2.60	14	3	179483	0.06205579156179326
Moral	31	6.39	2.62	30	4.10	2.99	21	3.57	2.77	5	1	132086	0.10309720394914537
Assistent	24	5.92	1.79	22	2.27	2.19	20	7.05	3.07	9	3	71388	0.09666659068379158
Pater	21	5.62	2.62	20	2.30	2.74	18	8.06	2.46	5	3	57535	0.08540237146171212
Segen	30	6.13	2.86	17	3.53	2.96	14	4.57	3.82	5	1	139059	0.1682014980403334
Frieden	18	9.44	0.98	24	4.33	2.66	17	5.18	3.19	7	4	448135	0.12536543067936226
Kollege	17	6.94	2.01	23	4.04	2.82	18	7.61	1.94	7	4	849063	0.0936488752769063
Schwimmbad	35	5.69	2.18	20	3.20	3.09	26	8.85	2.24	10	3	70145	0.11544302530825164
Ader	26	5.46	2.16	21	4.05	2.91	28	8.25	2.12	4	3	38527	0.06354085984577769
Rahmen	25	6.00	2.04	28	1.21	1.79	25	7.24	2.26	6	3	2023705	0.09372438872918551
Träger	27	5.11	1.91	13	1.08	1.50	15	5.33	2.77	6	1	270175	0.05444547097569366
Fuß	28	5.46	2.03	26	2.38	2.48	25	9.60	0.76	3	3	971541	0.051890546953757395
Bier	22	6.32	2.51	24	3.13	2.77	20	8.60	2.72	4	3	412053	0.10915177728235807
Mittwoch	30	5.57	2.05	15	1.93	2.15	30	7.23	3.44	8	3	468337	0.050033474860705
Ermüdung	23	3.22	2.02	28	1.61	2.02	26	6.58	2.79	8	1	8831	0.0844552544110777
Erlös	33	6.48	1.94	21	4.10	2.34	26	6.12	3.12	5	4	82654	0.09776248942482288
Zwielicht	25	3.24	2.30	28	5.29	2.27	15	4.93	3.59	9	2	6873	0.06055786812227543
Fass	29	5.83	1.95	18	2.06	2.58	25	8.40	2.83	4	3	77388	0.13920953921700707
Gewerbe	20	4.20	1.74	19	2.21	2.25	38	5.18	2.59	7	1	105070	0.06977368088801854
Umfrage	33	4.79	2.25	21	2.95	2.33	17	5.94	2.59	7	1	277428	0.05879719520323181
Kasten	29	4.90	1.63	22	1.05	1.29	21	7.33	3.25	6	3	24487	0.08735827005641048
Höflichkeit	27	7.81	1.36	17	3.88	2.45	20	5.95	3.36	11	4	25254	0.11284356412122815
Erreger	16	1.63	1.41	35	5.29	2.79	20	6.00	2.68	7	2	64182	0.10145873086849712
Labyrinth	32	4.81	2.32	27	5.44	2.50	20	8.40	2.23	9	2	38405	0.0904348313881414
Gast	29	7.17	1.67	29	4.34	2.61	29	7.86	1.98	4	4	1532001	0.11635091336637232
Zweifel	24	2.92	1.79	20	5.70	2.77	35	4.43	3.04	7	2	409430	0.011700645232902119
Apfelsine	31	6.52	2.66	29	2.24	2.64	22	9.77	0.53	9	3	3559	0.07973113042366756
Anforderung	23	5.00	1.91	21	5.29	2.35	19	4.11	2.71	11	1	689099	0.12231865482013832
Ulme	22	6.09	1.85	22	0.82	1.47	35	7.43	3.24	4	3	6852	0.04282581348077168
Skala	29	5.14	1.71	27	2.56	3.20	18	8.22	2.37	5	3	46711	0.08168472259194899
Relation	30	5.33	1.60	27	3.22	2.79	23	2.91	3.07	8	1	60252	0.10179797987262867
Vertreter	17	3.24	2.19	31	2.29	2.87	18	5.56	2.09	9	1	622471	0.10818865003468853
Feier	26	8.19	1.60	21	6.05	2.29	23	6.96	2.60	5	4	152250	0.11583546581553085
Halle	24	5.58	2.24	17	1.47	1.97	23	8.39	2.29	5	3	350037	0.1312885955392037
Handel	38	5.53	1.77	25	3.24	2.57	24	5.46	2.64	6	1	428076	0.07645090981156394
Liebling	28	8.21	2.17	28	6.96	2.53	19	5.42	3.01	8	4	80216	0.15576106621614502
Provision	30	5.67	2.43	21	2.38	2.48	28	5.64	3.27	9	1	52621	0.12287996752092267
Ausfall	23	3.00	2.00	24	3.38	2.87	21	4.48	3.17	7	1	139135	0.10716217263412252
Kern	25	5.48	1.64	18	1.94	2.31	26	7.08	3.19	4	3	301847	0.07865870248163942
Ablauf	26	4.88	1.63	25	2.96	2.07	20	4.10	2.40	6	1	412058	0.05408956256166046
Bewunderung	22	7.45	1.84	25	5.68	2.54	17	4.88	3.31	11	4	33028	0.11538553178134321
Liebschaft	32	7.13	2.20	24	6.54	2.65	21	5.43	2.82	10	4	6600	0.06816336012788936
Held	25	7.36	2.10	24	6.29	2.39	21	6.19	3.04	4	4	340257	0.14997464545116418
Betrag	22	5.41	2.24	18	2.78	3.06	17	5.12	3.12	6	1	351498	0.06751971234060991
Spiegel	28	5.79	1.83	16	2.88	2.60	28	9.00	2.46	7	3	270094	0.08657140472181918
Genie	27	6.78	2.21	37	5.97	2.49	18	5.33	3.03	5	4	45387	0.03760970901629511
Verschlechterung	22	2.45	2.22	25	5.28	2.21	29	4.62	3.52	16	2	53246	0.07568811010065915
Hund	25	6.28	3.08	23	4.96	2.84	26	9.12	2.37	4	3	1944959	0.03353658213334279
Fuchs	18	5.78	1.93	33	3.52	2.46	15	8.67	2.13	5	3	50054	0.06734617284015716
Benachteiligung	23	2.13	2.53	33	5.30	2.63	24	3.83	2.53	15	2	44147	0.09495161483295445
Charme	26	7.62	2.23	22	5.41	2.34	26	4.58	2.97	6	4	122989	0.05509286757520886
Improvisation	20	6.40	2.30	25	4.12	2.54	19	4.58	3.22	13	4	32718	0.12844911790725203
Konsolidierung	22	4.73	2.71	19	2.63	2.45	17	3.94	3.49	14	1	30162	0.055320160125454584
Tatsache	24	5.29	2.20	26	2.81	2.38	29	4.72	3.37	8	1	721007	0.05303950228852127
Bluse	18	5.50	2.31	30	2.77	2.43	28	9.00	2.39	5	3	27390	0.06395769396082343
Sitzung	37	4.24	1.94	22	3.36	2.74	22	6.14	3.15	7	1	386650	0.09113525406202609
Verwertung	23	4.17	2.04	23	3.17	2.77	24	3.92	3.09	10	1	58350	0.0676092108056931
Flugzeug	31	6.06	1.57	18	5.00	3.36	21	9.43	0.98	8	3	327200	0.1056795684959773
Deponie	25	2.60	2.02	21	4.67	3.06	23	7.00	2.71	7	2	20715	0.07203889221694046
Verheimlichung	26	3.04	1.68	18	5.06	3.24	30	5.43	2.99	14	2	1080	0.047235033364729714
Näherung	17	5.18	1.24	26	4.00	3.26	23	3.65	2.98	8	1	6397	0.06468201180070854
Krücke	30	2.90	2.25	20	4.25	2.79	28	8.68	1.87	6	2	19493	0.0882293495761583
Hobby	29	8.00	1.85	23	4.43	2.52	16	5.69	2.91	5	4	219124	0.07438955470342251
Versäumnis	24	2.83	2.51	24	6.50	2.19	21	4.43	3.16	10	2	23116	0.051866769628155264
Apparat	28	5.18	1.70	22	2.50	2.28	21	6.00	3.10	7	1	50117	0.08823441667311949
Bewusstsein	22	6.91	2.71	31	4.45	2.90	22	3.00	2.85	11	4	376624	0.15814573002340335
Verbindung	25	6.24	1.76	21	4.24	2.90	16	5.88	2.03	10	4	1162363	0.08299028802887283
Mikroskop	26	6.04	1.80	20	3.00	3.08	21	9.48	0.87	9	3	25278	0.06630644352638465
Verbund	23	5.30	1.94	26	2.92	2.73	13	4.77	2.42	7	1	62555	0.11153326325503493
Raubtier	17	4.82	1.98	27	5.33	2.77	24	7.71	2.60	8	2	20158	0.13510083841465806
Orient	27	6.22	1.85	17	5.24	2.49	28	6.79	2.38	6	4	35149	0.10818124850803772
Fahrrad	27	6.81	1.88	35	2.83	2.20	19	9.89	0.32	7	3	291998	0.12431330711076213
Verehrung	26	6.00	2.37	20	5.10	3.21	27	4.37	2.86	9	4	33507	0.13647145179419545
Weise	31	6.06	2.02	13	2.31	2.53	16	2.88	2.33	5	1	1681678	0.010102050230451213
Schlachtung	27	2.15	2.41	14	6.93	3.36	22	6.09	3.35	11	2	10578	0.055963069114475565
